QGC WPL 110
1	1	0	16	0.0	0.0	0.0	0.0	37.41261848	-121.99653768	90.000	1
2	0	3	16	0.0	0.0	0.0	0.0	37.41248379	-121.99663166	90.000	1
3	0	3	16	0.0	0.0	0.0	0.0	37.41234909	-121.99672564	90.000	1
4	0	3	16	0.0	0.0	0.0	0.0	37.41221440	-121.99681963	90.000	1
5	0	3	16	0.0	0.0	0.0	0.0	37.41207970	-121.99691361	90.000	1
6	0	3	16	0.0	0.0	0.0	0.0	37.41194500	-121.99700759	90.000	1
7	0	3	16	0.0	0.0	0.0	0.0	37.41181031	-121.99710157	90.000	1
8	0	3	16	0.0	0.0	0.0	0.0	37.41167561	-121.99719555	90.000	1
9	0	3	16	0.0	0.0	0.0	0.0	37.41156402	-121.99694173	90.000	1
10	0	3	16	0.0	0.0	0.0	0.0	37.41169872	-121.99684774	90.000	1
11	0	3	16	0.0	0.0	0.0	0.0	37.41183341	-121.99675376	90.000	1
12	0	3	16	0.0	0.0	0.0	0.0	37.41196811	-121.99665978	90.000	1
13	0	3	16	0.0	0.0	0.0	0.0	37.41210281	-121.99656580	90.000	1
14	0	3	16	0.0	0.0	0.0	0.0	37.41223750	-121.99647182	90.000	1
15	0	3	16	0.0	0.0	0.0	0.0	37.41237220	-121.99637784	90.000	1
16	0	3	16	0.0	0.0	0.0	0.0	37.41250689	-121.99628385	90.000	1
17	0	3	16	0.0	0.0	0.0	0.0	37.41264159	-121.99618987	90.000	1
18	0	3	16	0.0	0.0	0.0	0.0	37.41277628	-121.99609589	90.000	1
19	0	3	16	0.0	0.0	0.0	0.0	37.41291098	-121.99600191	90.000	1
20	0	3	16	0.0	0.0	0.0	0.0	37.41306878	-121.99556012	90.000	1
21	0	3	16	0.0	0.0	0.0	0.0	37.41293408	-121.99565410	90.000	1
22	0	3	16	0.0	0.0	0.0	0.0	37.41279939	-121.99574808	90.000	1
23	0	3	16	0.0	0.0	0.0	0.0	37.41266469	-121.99584207	90.000	1
24	0	3	16	0.0	0.0	0.0	0.0	37.41253000	-121.99593605	90.000	1
25	0	3	16	0.0	0.0	0.0	0.0	37.41239530	-121.99603003	90.000	1
26	0	3	16	0.0	0.0	0.0	0.0	37.41226061	-121.99612401	90.000	1
27	0	3	16	0.0	0.0	0.0	0.0	37.41212591	-121.99621799	90.000	1
28	0	3	16	0.0	0.0	0.0	0.0	37.41199121	-121.99631197	90.000	1
29	0	3	16	0.0	0.0	0.0	0.0	37.41185652	-121.99640595	90.000	1
30	0	3	16	0.0	0.0	0.0	0.0	37.41172182	-121.99649994	90.000	1
31	0	3	16	0.0	0.0	0.0	0.0	37.41158713	-121.99659392	90.000	1
32	0	3	16	0.0	0.0	0.0	0.0	37.41145243	-121.99668790	90.000	1
33	0	3	16	0.0	0.0	0.0	0.0	37.41161023	-121.99624611	90.000	1
34	0	3	16	0.0	0.0	0.0	0.0	37.41174493	-121.99615213	90.000	1
35	0	3	16	0.0	0.0	0.0	0.0	37.41187962	-121.99605815	90.000	1
36	0	3	16	0.0	0.0	0.0	0.0	37.41201432	-121.99596417	90.000	1
37	0	3	16	0.0	0.0	0.0	0.0	37.41214902	-121.99587018	90.000	1
38	0	3	16	0.0	0.0	0.0	0.0	37.41228371	-121.99577620	90.000	1
39	0	3	16	0.0	0.0	0.0	0.0	37.41241841	-121.99568222	90.000	1
40	0	3	16	0.0	0.0	0.0	0.0	37.41255310	-121.99558824	90.000	1
41	0	3	16	0.0	0.0	0.0	0.0	37.41268780	-121.99549426	90.000	1
42	0	3	16	0.0	0.0	0.0	0.0	37.41282249	-121.99540028	90.000	1
43	0	3	16	0.0	0.0	0.0	0.0	37.41295719	-121.99530630	90.000	1
44	0	3	16	0.0	0.0	0.0	0.0	37.41284560	-121.99505247	90.000	1
45	0	3	16	0.0	0.0	0.0	0.0	37.41271090	-121.99514645	90.000	1
46	0	3	16	0.0	0.0	0.0	0.0	37.41257621	-121.99524043	90.000	1
47	0	3	16	0.0	0.0	0.0	0.0	37.41244151	-121.99533441	90.000	1
48	0	3	16	0.0	0.0	0.0	0.0	37.41230682	-121.99542840	90.000	1
49	0	3	16	0.0	0.0	0.0	0.0	37.41217212	-121.99552238	90.000	1
50	0	3	16	0.0	0.0	0.0	0.0	37.41203743	-121.99561636	90.000	1
51	0	3	16	0.0	0.0	0.0	0.0	37.41190273	-121.99571034	90.000	1
52	0	3	16	0.0	0.0	0.0	0.0	37.41176803	-121.99580432	90.000	1
53	0	3	16	0.0	0.0	0.0	0.0	37.41163334	-121.99589830	90.000	1
54	0	3	16	0.0	0.0	0.0	0.0	37.41165644	-121.99555050	90.000	1
55	0	3	16	0.0	0.0	0.0	0.0	37.41179114	-121.99545651	90.000	1
56	0	3	16	0.0	0.0	0.0	0.0	37.41192584	-121.99536253	90.000	1
57	0	3	16	0.0	0.0	0.0	0.0	37.41206053	-121.99526855	90.000	1
58	0	3	16	0.0	0.0	0.0	0.0	37.41219523	-121.99517457	90.000	1
59	0	3	16	0.0	0.0	0.0	0.0	37.41232992	-121.99508059	90.000	1
60	0	3	16	0.0	0.0	0.0	0.0	37.41246462	-121.99498661	90.000	1
61	0	3	16	0.0	0.0	0.0	0.0	37.41259931	-121.99489262	90.000	1
62	0	3	16	0.0	0.0	0.0	0.0	37.41273401	-121.99479864	90.000	1
63	0	3	16	0.0	0.0	0.0	0.0	37.41262242	-121.99454482	90.000	1
64	0	3	16	0.0	0.0	0.0	0.0	37.41248772	-121.99463880	90.000	1
65	0	3	16	0.0	0.0	0.0	0.0	37.41235303	-121.99473278	90.000	1
66	0	3	16	0.0	0.0	0.0	0.0	37.41221833	-121.99482676	90.000	1
67	0	3	16	0.0	0.0	0.0	0.0	37.41208364	-121.99492074	90.000	1
68	0	3	16	0.0	0.0	0.0	0.0	37.41194894	-121.99501472	90.000	1
69	0	3	16	0.0	0.0	0.0	0.0	37.41181425	-121.99510871	90.000	1
70	0	3	16	0.0	0.0	0.0	0.0	37.41167955	-121.99520269	90.000	1
71	0	3	16	0.0	0.0	0.0	0.0	37.41183735	-121.99476090	90.000	1
72	0	3	16	0.0	0.0	0.0	0.0	37.41197205	-121.99466692	90.000	1
73	0	3	16	0.0	0.0	0.0	0.0	37.41210674	-121.99457294	90.000	1
74	0	3	16	0.0	0.0	0.0	0.0	37.41224144	-121.99447895	90.000	1
75	0	3	16	0.0	0.0	0.0	0.0	37.41237613	-121.99438497	90.000	1
76	0	3	16	0.0	0.0	0.0	0.0	37.41212985	-121.99422513	90.000	1
77	0	3	16	0.0	0.0	0.0	0.0	37.41199515	-121.99431911	90.000	1
78	0	3	16	0.0	0.0	0.0	0.0	37.41186046	-121.99441309	90.000	1
